ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202510982,ACC-56687,SMB,Greater Manchester,email,Billing,performance,High,2025-09-20 22:19:00,Saturday,22,59.0,24730.25,1,-1.0,Ticket raised through support queue for Billing; customer notes performance and asks for next steps.,100,0,0,6.0,Isla,12,4.525012723278132,282.9770994368125,0,2025-09-21 16:19:54,0,18.02,High,0
TCK-202510983,ACC-99584,SMB,South East,web,Account Access,access_request,High,2026-01-22 18:52:00,Thursday,18,9.0,20146.14,7,0.051,Account team escalated a customer case connected to Account Access. Main issue: access request.,95,0,0,11.0,Isla,39,18.03892089223397,387.93056850199355,0,2026-01-23 15:46:30,0,20.91,High,0
TCK-202510984,ACC-61541,Enterprise,West Midlands,email,Reporting,service_outage,Critical,2025-11-17 20:50:00,Monday,20,28.0,34148.43,1,-0.014,Ticket raised through support queue for Reporting; customer notes service outage and asks for next steps. escalate.,115,1,0,44.0,Sophie,2,60.85441647900124,558.9226224920618,0,2025-11-19 14:01:28,1,41.19,Critical,1
TCK-202510985,ACC-99739,Public Sector,Wales,email,Payments,integration_failure,Critical,2025-11-16 00:35:00,Sunday,0,49.0,56782.84,2,-0.688,The user cannot complete a workflow in Payments. Error appears during integration failure. escalate.,100,1,0,40.0,Sophie,1,8.915877190876387,441.64778701827254,0,2025-11-17 11:18:52,1,34.73,Critical,1
TCK-202510986,ACC-86283,Enterprise,West Midlands,email,Api Integration,integration_failure,Critical,2025-11-27 21:34:00,Thursday,21,7.0,24662.75,1,-0.079,Ticket raised through support queue for API Integration; customer notes integration failure and asks for next steps. immediately.,129,1,0,46.0,Amelia,5,6.799910389431345,210.03096806940502,0,2025-11-29 00:16:08,1,26.7,Critical,1
TCK-202510987,ACC-60477,Mid-Market,London,phone,Security,billing_query,High,2025-12-21 08:18:00,Sunday,8,48.0,17610.19,1,-0.427,Customer reports billing query in Security. They need help because an integration partner is blocked.,101,0,0,26.0,Oliver,16,5.2363759623593245,708.3594513663788,0,2025-12-21 23:29:41,0,15.19,High,0
TCK-202510988,ACC-34161,SMB,Scotland,email,Reporting,access_request,Low,2025-12-11 08:38:00,Thursday,8,51.0,11639.63,5,1.0,Customer reports access request in Reporting. They need help because several end users are affected.,100,0,0,48.0,Noah,45,2.6398919279049804,774.675142691619,0,2025-12-12 03:44:06,0,19.1,Low,0
TCK-202510989,ACC-73526,SMB,West Midlands,chat,Data Export,performance,High,2025-10-01 10:14:00,Wednesday,10,13.0,5179.11,1,1.0,Ticket raised through support queue for Data Export; customer notes performance and asks for next steps.,104,0,0,38.0,Grace,18,25.86328320625718,389.9441692885671,0,2025-10-02 15:05:47,1,28.86,High,1
TCK-202510990,ACC-44184,SMB,Wales,web,Payments,how_to,Low,2025-10-07 18:14:00,Tuesday,18,18.0,4007.46,1,0.662,Customer reports how to in Payments. They need help because a compliance deadline is near.,90,0,0,35.0,Noah,29,4.546971631500519,192.4156712596459,0,2025-10-08 05:59:00,0,11.75,Low,0
TCK-202510991,ACC-95934,SMB,Northern Ireland,phone,Data Export,how_to,Critical,2026-01-04 16:10:00,Sunday,16,28.0,31906.79,1,-0.474,The user cannot complete a workflow in Data Export. Error appears during how to.,80,0,0,31.0,Oliver,1,39.933126101377624,517.0574853261834,0,2026-01-05 15:21:57,1,23.2,Critical,1
TCK-202510992,ACC-33239,SMB,South West,email,Api Integration,bug,High,2025-12-04 18:37:00,Thursday,18,30.0,18739.05,0,0.122,Ticket raised through support queue for API Integration; customer notes bug and asks for next steps.,100,0,0,37.0,Amelia,11,6.357703692014365,639.5170205758278,0,2025-12-05 11:14:32,0,16.63,High,0
TCK-202510993,ACC-36420,Enterprise,London,partner portal,Api Integration,how_to,Critical,2025-12-11 06:19:00,Thursday,6,7.0,94400.94,0,-0.363,Account team escalated a customer case connected to API Integration. Main issue: how to.,88,0,0,37.0,Mia,1,19.25107740989064,1439.7450912997936,0,2025-12-11 20:23:58,1,14.08,Critical,1
TCK-202510994,ACC-12940,SMB,Wales,email,Security,performance,Critical,2026-02-26 22:43:00,Thursday,22,41.0,33612.12,0,0.643,Ticket raised through support queue for Security; customer notes performance and asks for next steps. ASAP.,107,1,0,42.0,Harry,1,27.86426218992011,1182.2284278804839,0,2026-02-28 07:02:03,1,32.32,Critical,1
TCK-202510995,ACC-54300,SMB,Scotland,web,Reporting,performance,Medium,2025-12-11 03:52:00,Thursday,3,20.0,5699.2,3,-0.237,The user cannot complete a workflow in Reporting. Error appears during performance.,83,0,0,30.0,Noah,10,2.4190487565762453,130.0423562013575,0,2025-12-12 04:27:29,0,24.59,Medium,0
TCK-202510996,ACC-32245,Mid-Market,Wales,web,Security,performance,Critical,2025-09-23 23:25:00,Tuesday,23,1.0,31187.59,1,-0.603,Account team escalated a customer case connected to Security. Main issue: performance. critical.,96,1,0,47.0,Isla,1,2.1518088913568665,543.4109513738474,1,2025-09-25 06:23:43,1,30.98,Critical,1
TCK-202510997,ACC-37831,SMB,East Midlands,phone,Payments,service_outage,Critical,2025-11-22 16:29:00,Saturday,16,14.0,3109.35,1,-0.009,Account team escalated a customer case connected to Payments. Main issue: service outage. escalate.,99,1,0,36.0,Leo,29,28.11510621400322,345.2920441037132,1,2025-11-24 01:51:41,1,33.38,Critical,1
TCK-202510998,ACC-51110,Mid-Market,South East,chat,Mobile App,billing_query,Critical,2026-02-18 23:38:00,Wednesday,23,25.0,30022.51,2,-0.739,The user cannot complete a workflow in Mobile App. Error appears during billing query.,86,0,0,80.0,Ava,34,18.305670194874995,1190.7638804658643,0,2026-02-19 22:07:50,1,22.5,Critical,1
TCK-202510999,ACC-13943,Public Sector,East Midlands,email,Data Export,how_to,Critical,2025-12-17 16:38:00,Wednesday,16,38.0,81701.2,1,0.124,Customer reports how to in Data Export. They need help because monthly reporting is delayed.,92,0,0,26.0,Grace,13,41.71892482650158,462.8219036003465,0,2025-12-18 20:10:17,1,27.54,Critical,1
TCK-202511000,ACC-29188,Mid-Market,London,email,Account Access,performance,High,2026-01-23 23:54:00,Friday,23,24.0,8893.15,0,0.428,Account team escalated a customer case connected to Account Access. Main issue: performance.,92,0,0,32.0,Grace,7,22.77361858554903,724.9897082152107,0,2026-01-24 19:19:53,1,19.43,High,0
TCK-202511001,ACC-64880,Mid-Market,Wales,chat,Security,bug,Medium,2026-01-26 09:01:00,Monday,9,33.0,7711.05,1,-0.023,Client asks for urgent support regarding bug; impact: monthly reporting is delayed.,83,0,0,18.0,Leo,34,15.080153055469443,2.642812754604786,0,2026-01-27 11:54:34,0,26.89,Medium,0
TCK-202511002,ACC-87187,Enterprise,East Midlands,chat,Payments,data_quality,Critical,2026-01-19 14:29:00,Monday,14,16.0,525531.52,5,-0.789,Client asks for urgent support regarding data quality; impact: monthly reporting is delayed.,92,0,0,53.0,Leo,1,14.758209875154199,1251.5430423418732,1,2026-01-21 09:33:56,1,43.08,Critical,1
TCK-202511003,ACC-31363,Mid-Market,South West,email,Reporting,integration_failure,Critical,2025-11-02 03:50:00,Sunday,3,14.0,42881.92,0,0.137,The user cannot complete a workflow in Reporting. Error appears during integration failure. immediately.,104,1,0,25.0,Sophie,28,11.494480616062248,1055.0761228759552,0,2025-11-03 02:02:53,1,22.21,Critical,1
TCK-202511004,ACC-19750,Mid-Market,West Midlands,web,Workflow Automation,billing_query,High,2025-12-05 22:14:00,Friday,22,21.0,6982.24,0,-1.0,The user cannot complete a workflow in Workflow Automation. Error appears during billing query.,95,0,0,31.0,Amelia,37,8.707197595453575,185.02356691978576,0,2025-12-06 06:47:34,0,8.56,High,0
TCK-202511005,ACC-54570,Public Sector,Wales,web,Api Integration,bug,Critical,2026-01-22 20:54:00,Thursday,20,60.0,23427.29,4,-0.214,The user cannot complete a workflow in api integration. Error appears during bug.,81,0,0,48.0,Leo,16,4.88435152136529,924.0606114290981,0,2026-01-24 00:51:15,1,27.95,Critical,1
TCK-202511006,ACC-48667,SMB,West Midlands,web,Billing,access_request,Medium,2025-09-17 01:20:00,Wednesday,1,50.0,14517.23,0,-0.327,Account team escalated a customer case connected to Billing. Main issue: access request.,88,0,0,27.0,Leo,8,8.706880660880023,669.7564990035416,0,2025-09-17 08:55:56,0,7.6,Medium,0
TCK-202511007,ACC-10676,Enterprise,London,chat,Data Export,how_to,Critical,2026-01-01 14:01:00,Thursday,14,25.0,144707.6,0,0.846,The user cannot complete a workflow in Data Export. Error appears during how to.,80,0,0,60.0,Harry,23,7.737601266940512,1009.8101292214328,0,2026-01-02 03:20:40,1,13.33,Critical,1
TCK-202511008,ACC-41202,Enterprise,London,chat,Billing,how_to,Critical,2026-01-11 17:17:00,Sunday,17,24.0,177500.6,7,0.192,Client asks for urgent support regarding how to; impact: the customer is threatening cancellation.,98,0,0,30.0,Muhammad,30,28.463478545006144,310.23581680047056,0,2026-01-12 10:00:41,1,16.73,Critical,1
TCK-202511009,ACC-15328,SMB,Scotland,web,Billing,data_quality,Medium,2026-02-04 19:56:00,Wednesday,19,24.0,706.24,0,0.417,Customer reports data quality in Billing. They need help because the renewal review is due.,91,0,0,11.0,Amelia,47,30.609565756901493,611.7660370335608,0,2026-02-05 19:50:03,0,23.9,Medium,0
TCK-202511010,ACC-37247,Public Sector,Yorkshire,email,Mobile App,integration_failure,Critical,2025-12-06 06:47:00,Saturday,6,16.0,25325.55,0,0.696,The user cannot complete a workflow in Mobile App. Error appears during integration failure. ASAP.,98,1,0,2.0,Muhammad,19,20.723063282750932,4.959977625154385,0,2025-12-07 16:44:23,1,33.96,Critical,1
TCK-202511011,ACC-15479,SMB,Greater Manchester,partner portal,Account Access,integration_failure,Critical,2025-12-23 16:02:00,Tuesday,16,18.0,3211.42,5,0.337,Ticket raised through support queue for Account Access; customer notes integration failure and asks for next steps. ASAP.,121,1,0,60.0,Muhammad,25,15.49850176949123,1027.1660062896137,0,2025-12-25 00:06:09,1,32.07,Critical,1
TCK-202511012,ACC-22848,SMB,West Midlands,phone,Reporting,how_to,Medium,2025-10-31 00:57:00,Friday,0,13.0,22195.69,0,0.755,Client asks for urgent support regarding how to; impact: monthly reporting is delayed.,86,0,0,51.0,Sophie,12,4.95056647231234,628.0052560739903,0,2025-10-31 08:04:19,0,7.12,Medium,0
TCK-202511013,ACC-43964,SMB,Greater Manchester,web,Security,how_to,Medium,2025-11-24 17:16:00,Monday,17,3.0,33581.93,1,0.196,Customer reports how to in Security. They need help because the customer is threatening cancellation.,101,0,0,24.0,Harry,16,2.553681223460553,276.3696934459442,0,2025-11-24 23:02:40,0,5.78,Medium,0
TCK-202511014,ACC-57917,Enterprise,Greater Manchester,partner portal,Account Access,performance,Critical,2025-12-18 08:02:00,Thursday,8,1.0,121086.12,5,0.386,Ticket raised through support queue for Account Access; customer notes performance and asks for next steps.,107,0,0,42.0,Harry,6,31.677861897461923,509.5616779533912,0,2025-12-19 18:14:29,1,34.21,Critical,1
TCK-202511015,ACC-54836,SMB,Greater Manchester,phone,Billing,access_request,High,2025-12-07 07:48:00,Sunday,7,21.0,33970.51,0,0.678,Ticket raised through support queue for Billing; customer notes access request and asks for next steps.,103,0,0,30.0,Muhammad,33,52.0942597761948,298.977506614873,0,2025-12-07 17:21:49,1,9.56,High,0
TCK-202511016,ACC-23912,SMB,Wales,phone,Payments,performance,High,2025-11-15 16:02:00,Saturday,16,32.0,2142.17,13,0.861,Account team escalated a customer case connected to Payments. Main issue: performance.,86,0,0,38.0,Harry,26,31.058178272667142,34.986301423056275,0,2025-11-17 07:32:19,1,39.51,High,1
TCK-202511017,ACC-89360,Public Sector,East Midlands,email,Workflow Automation,access_request,Critical,2025-12-25 18:06:00,Thursday,18,18.0,122964.86,2,-0.005,Client asks for urgent support regarding access request; impact: an integration partner is blocked. blocked.,108,1,0,32.0,Grace,8,39.48615017806125,207.69877559510905,0,2025-12-27 08:51:31,1,38.76,Critical,1
TCK-202511018,ACC-45031,Mid-Market,South West,partner portal,Billing,bug,High,2025-12-04 04:02:00,Thursday,4,18.0,23698.96,1,0.497,Client asks for urgent support regarding bug; impact: an integration partner is blocked. escalate.,98,1,0,33.0,Leo,31,1.6320449343226426,439.6490885283083,0,2025-12-05 06:36:39,1,26.58,Critical,1
TCK-202511019,ACC-56016,Enterprise,Scotland,email,Billing,access_request,Medium,2026-01-18 10:21:00,Sunday,10,0.0,23925.98,4,-0.787,Ticket raised through support queue for Billing; customer notes access request and asks for next steps.,103,0,0,14.0,Oliver,5,60.792392566983864,535.6442144215036,0,2026-01-19 13:44:26,0,27.39,Medium,0
TCK-202511020,ACC-95185,Mid-Market,West Midlands,web,Workflow Automation,bug,High,2025-09-09 17:09:00,Tuesday,17,28.0,13394.1,1,-0.012,Customer reports bug in Workflow Automation. They need help because an integration partner is blocked.,102,0,0,32.0,Isla,27,13.232450403553033,703.8473779800628,0,2025-09-10 11:42:28,0,18.56,High,0
TCK-202511021,ACC-28559,Enterprise,West Midlands,email,Billing,data_quality,Critical,2025-09-07 10:09:00,Sunday,10,24.0,184451.1,1,0.333,Customer reports data quality in Billing. They need help because monthly reporting is delayed.,94,0,0,12.0,Grace,25,16.626773735254304,529.7616780349389,0,2025-09-09 01:59:11,1,39.84,Critical,1
TCK-202511022,ACC-30690,Public Sector,Greater Manchester,phone,Account Access,bug,High,2025-09-25 18:49:00,Thursday,18,43.0,38897.88,3,0.682,Customer reports bug in Account Access. They need help because payment processing is blocked. blocked.,102,1,0,27.0,Amelia,27,1.5132548830100994,864.6506116036718,0,2025-09-27 03:58:16,1,33.15,High,1
TCK-202511023,ACC-74119,SMB,Yorkshire,web,Api Integration,performance,High,2026-02-07 07:05:00,Saturday,7,25.0,11185.85,4,-0.156,Customer reports performance in API Integration. They need help because the customer is threatening cancellation. ASAP.,119,1,0,28.0,Muhammad,23,0.6896475807312024,875.8584935866209,1,2026-02-08 08:06:17,1,25.02,Critical,1
TCK-202511024,ACC-22837,SMB,London,email,Mobile App,bug,High,2025-12-19 16:33:00,Friday,16,35.0,6514.99,11,-0.442,Account team escalated a customer case connected to Mobile App. Main issue: bug.,80,0,0,13.0,Isla,33,1.3411159504265022,343.26227842062616,0,2025-12-20 16:26:24,1,23.89,High,0
TCK-202511025,ACC-19616,SMB,South West,phone,Account Access,bug,Medium,2026-02-07 19:40:00,Saturday,19,23.0,58467.39,2,0.648,Customer reports bug in Account Access. They need help because monthly reporting is delayed.,92,0,0,6.0,George,1,11.27330403845421,388.7892875062889,0,2026-02-08 16:45:56,0,21.1,Medium,0
TCK-202511026,ACC-15262,SMB,Scotland,email,Account Access,bug,High,2025-10-25 04:52:00,Saturday,4,31.0,10394.53,7,-0.478,Customer reports bug in Account Access. They need help because a senior stakeholder is waiting. urgent.,103,1,0,9.0,Grace,13,3.876170345128373,162.1755091229989,0,2025-10-25 21:13:08,0,16.35,High,0
TCK-202511027,ACC-92301,SMB,Yorkshire,web,Data Export,how_to,High,2026-02-05 12:32:00,Thursday,12,52.0,7003.13,1,0.183,Client asks for urgent support regarding how to; impact: an integration partner is blocked. urgent.,99,1,0,21.0,Harry,19,12.683723074193196,434.5281170647343,0,2026-02-05 20:47:25,0,8.26,High,0
TCK-202511028,ACC-69846,SMB,Northern Ireland,email,Payments,integration_failure,Critical,2025-10-11 16:49:00,Saturday,16,35.0,4523.18,0,-0.077,The user cannot complete a workflow in Payments. Error appears during integration failure. immediately.,103,1,0,69.0,Harry,34,41.32555638489517,1305.2540001974648,0,2025-10-13 06:29:03,1,37.67,Critical,1
TCK-202511029,ACC-96298,Mid-Market,South East,phone,Billing,performance,Critical,2025-12-04 16:50:00,Thursday,16,57.0,16151.04,2,-0.526,Customer reports performance in Workflow Automation. They need help because an integration partner is blocked.,110,0,0,39.0,Noah,1,30.192012313674095,99.56444811046644,0,2025-12-05 16:55:01,1,24.08,Critical,1
TCK-202511030,ACC-67336,SMB,South West,phone,Workflow Automation,bug,Medium,2026-02-06 21:51:00,Friday,21,18.0,9969.47,0,0.901,Account team escalated a customer case connected to Workflow Automation. Main issue: bug.,89,0,0,33.0,Noah,15,10.447239908387985,347.0120193309458,0,2026-02-07 15:34:45,0,17.73,Medium,0
TCK-202511031,ACC-78033,SMB,Greater Manchester,chat,Workflow Automation,how_to,Low,2026-02-11 05:17:00,Wednesday,5,64.0,10343.55,0,0.61,Client asks for urgent support regarding how to; impact: a compliance deadline is near.,87,0,0,30.0,Isla,18,26.403894627017937,277.920922400164,0,2026-02-11 05:35:00,0,0.3,Low,0
TCK-202511032,ACC-12039,Mid-Market,Greater Manchester,email,Payments,bug,High,2025-11-06 12:20:00,Thursday,12,52.0,7020.22,2,-0.232,Client asks for urgent support regarding bug; impact: the customer is threatening cancellation.,95,0,0,32.0,Oliver,15,36.67277983915238,580.5581456784396,0,2025-11-08 09:59:26,1,45.66,Critical,1
TCK-202511033,ACC-30252,Mid-Market,London,phone,Reporting,integration_failure,Critical,2025-10-16 14:40:00,Thursday,14,1.0,15960.64,1,-0.508,The user cannot complete a workflow in Reporting. Error appears during integration failure. ASAP.,97,1,0,63.0,Leo,3,9.163620079812436,1177.6238246863363,0,2025-10-18 06:39:35,1,39.99,Critical,1
TCK-202511034,ACC-39710,Enterprise,Yorkshire,email,Payments,performance,High,,Tuesday,9,28.0,23919.4,3,0.018,Client asks for urgent support regarding performance; impact: several end users are affected.,93,0,0,40.0,Oliver,26,3.801613844166423,309.85081519454855,0,2025-09-17 15:28:02,1,30.2,Critical,1
TCK-202511035,ACC-56536,Enterprise,Greater Manchester,web,Billing,bug,Critical,2025-11-24 13:18:00,Monday,13,42.0,48321.37,0,1.0,Client asks for urgent support regarding bug; impact: a senior stakeholder is waiting.,86,0,0,60.0,Harry,14,0.22624771152179804,682.1114059281597,0,2025-11-25 10:41:52,1,21.4,Critical,1
